A部——人类生活必需
本 部 目 录
（参见及附注省略）
B31D制作不包括在B31B或B31C小类的纸制或纸板制物品（用干法制造由包含木料或其他木质纤维材料或类似有机材料的颗粒或纤维构成的物品入B27N；制作不是全部由纸或纸板组成的层状产品入B32B；制作纸板或纸入D21F，D21H；由纤维悬浮物，如纸浆，制作物品入D21J）	318
B31F纸或纸板的机械加工或变形（一般切割、修剪入B26；一般雕刻、刻痕入B26D 3/08；制作不是完全由纸或纸板组成的层状产品入B32B；纸或纸板的多层材料及其制造入D21H）	319
B32层状产品	320
B32B层状产品，即由扁平的或非扁平的薄层，例如泡沫状的、蜂窝状的薄层构成的产品	320
B33附加制造技术〔2015.01〕	329
B33Y附加制造，即三维[3D]物品制造，通过附加沉积，附加凝聚或附加分层，如3D打印，立体照片或选择性激光烧结〔2015.01〕	329
分部：印刷	330
B41印刷；排版机；打字机；模印机〔4〕	330
B41B制版、排字或拆版还字用的机器或附件；铅字；照相或光电排字装置（一般照明设备入G03）	330
B41C印刷版的制造或复制工艺（生产印刷版的照相制版工艺入G03F；生产印刷版的光电制版工艺入G03G）	337
B41D铅版印刷版的印版的机械复制设备；弹性或塑性材料的印刷版的成型（用高度集中的电流刻印或雕刻金属入B23H 9/06；铅字，制字、排字或拆版还字的机器或附件入B41B；制造或复制印刷版的工艺入B41C；一般雕版用或凸印用的机器或设备入B44B 3/00，B44B 5/00；金属的化学腐蚀入C23F 1/00，电解腐蚀入C25F 3/00；照相复制入G03F）	338
B41F 印刷机械或印刷机（复印装置或办公印刷机械入B41L）〔4〕	340
B41G用于金粉印刷、线条印刷，或用于单张纸或类似物品印刷花边或边线的装置；与印刷机相连的穿孔辅助设备（穿孔一般入B26D；装饰工艺入B44C；结合单张纸或卷筒纸放纸的穿孔入B65H 35/00；薄的材料，如单张纸、卷筒纸的折叠或铺开入B65H 45/00、B65H 47/00）	349
B41J打字机；选择性印刷机构，即不用印版的印刷机构；排版错误的修正（排版入B41B；特殊表面上的印刷入B41F；作洗衣标记入B41K；消字器，擦具或消字装置入B43L 19/00；通过涂覆来改正排字错误的液体介质入C09D 10/00；测量结果的记录入G01；数据的识别或显示，以数字方式（如用穿孔法的）标记的记录载体入G06K；免费证或票券印刷及发行设备入G07B；电键式开关一般入H01H 13/70，H03K 17/94；与键盘或类似装置相关的编码一般入H03M 11/00；传递数字信息的接收或发送机入H04L；文件或类似物的传输或重现，例如传真传输入H04N 1/00；专门适用于某些设备，如现款登记器、称量机械及能对其作业作出记录的设备的印刷机构见有关小类）	350
B41K模印机；模印或印号码设备或装置（肉上作标记入A22C 17/10；压凸痕与印刷结合入B41F 19/00；选择性印刷机构入B41J；浮雕装饰或标记入B44B 5/00；成品包装件的标记或编码入B65B 61/26；票券印刷与发行，计费器，邮资盖印标号设备的非印刷方面入G07B）	367
B41L 办公或其他商业用的复写、复制或印刷设备或装置；地址印刷机或类似的系列印刷机（工业用的印刷机入B41F；模印机，模印或编号装置入B41K）	369
B41M印刷、复制、标记或拷贝工艺；彩色印刷（排印上的错误校正入B41J；提供转印图片或类似的方法入B44C 1/16；通过涂敷来校正印刷错误的液体介质入C09D 10/00；印刷纺织品入D06P）	377
B41N印版或箔（光敏材料入G03）；印刷机上印刷、着墨、润湿用的表面材料；上述所用表面的制备和保存	380
B42装订；图册；文件夹；特种印刷品	381
B42B单页，成叠纸或帖码的永久性装订，或永久性把物品订在其上（一般钉钉或钉U形钉入B25C，B27F；配页或永久性装订二者兼做的机器入B42C 1/12；单页的临时装订入B42F）	381
B42C装订（切割或打孔机械、设备或工具入B26；单张纸或卷筒纸的折页入B31F；书籍装帧入B44）	382
B42D书；书籍封皮；活页；具有标识或安全功能特征的印刷品；没有另作规定的特殊格式或风格的印刷品；其所使用的设备且没有另作规定；动带写入或读取装置	384
B42F单页的临时装订；文件夹；文件卡片；检索用具（阅读桌入A47B 19/00；书支架入A47B 23/00）	387
B43书写或绘图器具；办公用品	390
B43K书写或绘图器具（用于化妆物质，例如剃须皂、唇膏、化妆用品的容器、盒子或附件入A45D 34/00，A45D 40/00）	390
B43L书写或绘图用品；书写或绘图辅助用品（画线作业的工艺设备入B25H 7/00；手写或绘图的教具入G09B 11/00）	395
B43M不包括在其他类目中的办公用品（钉书装置入B25C，B27F；用于暂时将纸页钉在一起的装置入B42F；胶带发放器入B65H 35/07）	399
B44装饰艺术	400
B44B用于艺术制品的机器、设备或工具，例如用于雕塑、扭索饰、雕刻、烙印或镶嵌（装饰革制品入C14B）	400
B44C产生装饰效果的工艺（用于往表面上涂液或涂其他流态材料的工艺，一般入B05D；塑料或塑性状态材料的成型入B29C；制作转印图画的印刷工艺入B41M 3/12；热复制或标记方法入B41M 5/00）；镶嵌制品；镶木制品（镶嵌制品或镶木制品图案的仿造入B44F 11/04）；裱糊〔2〕	402
B44D不包含在其他类目中的绘画或艺术图；保藏绘画；为获得特殊艺术表面效果或修饰的表面处理（一般表面处理见有关位置，例如涂液或涂其他流态材料见B05）〔2〕	404
B44F特种图样或图画	405
分部：交 通 运 输	406
B60一般车辆	406
B60B车轮（通过轧制制造车轮或车轮部件入B21H 1/00，通过锻制、锤锻或模压入B21K 1/28）；脚轮；用于车轮或脚轮的轴；车轮附着力的提高	406
B60C车用轮胎（制造、修理入B29）；轮胎充气；轮胎的更换；一般充气弹性体与气门的连接；与轮胎有关的装置或布置（轮胎的试验入G01M 17/02）〔5〕	412
B60D车辆的连接件（制动系统的部件入B60T 17/04）	417
B60F轨道和道路两用车辆；可在不同介质上或介质中行驶的车辆，例如两栖车辆（气垫车入B60V）	419
B60G车辆悬架装置的配置（气垫车入B60V；车身与车架之间的连接入B62D 24/00）〔5〕	420
B60H车辆客室或货室专用加热、冷却、通风或其他空气处理设备的布置或装置	425
B60J车辆的窗、挡风玻璃、非固定车顶、门或类似装置；专门适用于车辆的可移动的外部护套（这些装置的紧固、悬挂、关闭或开启入E05）	426
B60K车辆动力装置或传动装置的布置或安装；两个以上不同的车辆原动机的布置或安装；车辆辅助驱动装置；车辆用仪表或仪表板；与车辆动力装置的冷却、进气、排气或燃料供给结合的布置〔1，8〕	429
B60L电动车辆动力装置（车辆电动力装置的布置或安装，或具有共有或共同动力装置的多个不同原动机的入B60K 1/00，B60K 6/20；车辆电力传动装置的布置或安装入B60K 17/12，B60K 17/14；有轨车通过减小功率防止车轮打滑入B61C 15/08；电动发电机入H02K；电动机的控制或调节入H02P）；车辆辅助装备的供电（与车辆机械耦合装置相连的电耦合设备入B60D 1/64；车辆电加热入B60H 1/00）；一般车辆的电力制动系统（电动机的控制和调节入H02P）；车辆的磁悬置或悬浮；电动车辆的监控操作变量；电动车辆的电气安全装置 〔4〕	436
B60M电动车辆的电源线路或沿路轨的装置（沿铁路线的道岔或安全装置的控制入B61L；一般路轨或道岔的结构入E01B）	440
B60N不包含在其他类目中的车辆乘客用设备（家具结构入A47）	442
B60P适用于货运或运输、装载或包容特殊货物或物体的车辆（带有运送病人或残疾人的，或他们专用运输工具的专用装置的车辆入A61G 3/00）	444
B60Q一般车辆照明或信号装置的布置，及其安装或支承或其电路（信号或照明装置的布置，及其安装或支承，用于轨道车辆的入B61D，用于自行车的入B62J，用于船舶的入B63B，用于飞机的入B64D；一般照明，照明装置本身入F21，H05B；一般信号装置入G08；电气开关本身入H01H）〔4〕	447
B60R不包含在其他类目中的车辆、车辆配件或车辆部件（专门适用于车辆的防火、抑制或灭火的入A62C 3/07）	449
B60S不包含在其他类目中的车辆保养、清洗、修理、支承、举升或调试	456
B60T车辆制动控制系统或其部件；一般制动控制系统或其部件（电力制动系统的控制入B60L 7/00；车辆的制动器和其他部件的联合控制入B60W）；一般制动元件在车辆上的布置；用于防止车辆发生不希望的运动的便携装置；便于冷却制动器的车辆的改进〔1，8〕	459
B60V气垫车	466
B60W不同类型或不同功能的车辆子系统的联合控制；专门适用于混合动力车辆的控制系统；不与某一特定子系统的控制相关联的道路车辆驾驶控制系统	467
B61铁路	471
B61B铁路系统；不包含在其他类目中的装置（升降机或起重机，电梯，自动扶梯，移动人行道入B66B）〔4〕	471
B61C机车；机动有轨车（一般车辆入B60；车架或转向架入B61F；机车用的专门铁路设备入B61J，B61K）	473
B61D铁路车辆的种类或车体部件（一般车辆入B60；适用于特殊系统的车辆入B61B；底架入B61F）	476
B61F铁路车辆的悬架，如底架、转向架，或轮轴装置；在不同宽度的轨道上使用的铁路车辆；铁路车辆预防脱轨；铁路车辆护轮罩、障碍物清除器或类似装置（用于一般车辆入B60；车轴或车轮入B60B；轮胎入B60C）	480
B61G专门适用于铁路车辆的连接器；专门适用于铁路车辆的牵引装置或缓冲装置（一般的车辆连接入B60D）	483
B61H铁路车辆特有的制动器或其他减速装置；铁路车辆制动器或其他减速装置的安排或配置（车辆的电力制动入B60L，一般的入H02K；铁路车辆中调节制动力以适应不同的车辆或线路条件的装置入B60T 8/00；用动力辅助装置或驱动装置，将制动作用从起始装置传输到最终执行机构，使用这种传输装置的制动系统，如空气压力制动系统入B60T 13/00；在这种动力传输系统中使用的阀的结构、配置或操作入B60T 15/00；制动系统的部件、零件或附件入B60T 17/00；一般的制动器入F16D）	486
B61J铁路车辆的移位或调车（一般车辆移位入B60S；编组系统入B61B）	488
B61K用于铁路的其他辅助设备（储能制动器入B61H；线路防护使之抵抗天气影响的入E01B；轨道清理，除雪器入E01H）	489
B61L铁路交通管理；保证铁路交通安全（制动器或辅助设备入B61H，B61K；道岔或道口结构入E01B）	491
B62无轨陆用车辆	495
B62B 手动车辆，例如手推车或摇篮车；雪橇（以畜力驱动为特点的入B62C；由驾驶人或发动机推进的雪橇入B62M）	495
B62C畜拉车	498
B62D机动车；挂车（农用机械或机具的转向机构或在所要求轨道上的引导装置入A01B 69/00；车轮，脚轮，车轴，提高车轮的附着力入B60B；车用轮胎，轮胎充气或轮胎的更换入B60C；拖有挂车的牵引车或类似车辆之间的连接入B60D；轨道和道路两用车辆，两栖或可转换的车辆入B60F；悬架装置的配置入B60G；加热、冷却、通风或其他空气处理设备入B60H；车窗，挡风玻璃，非固定车顶，门或类似装置，车辆不用时的护套入B60J；动力装置的布置，辅助驱动装置，传动装置，控制机构，仪表或仪表板入B60K；电动车辆的电力装备或动力装置入B60L；电动车辆的电源线入B60M；其他类目不包含的乘客用设备入B60N；适用于货运或装载特殊货物或物体的入B60P；用于一般车辆信号或照明装置的布置，其安装或支承或者其电路入B60Q；其他类目不包含的车辆，车辆配件或车辆部件入B60R；其他类目不包含的保养，清洗，修理，支承，举升或调试入B60S；制动器布置，制动控制系统或其部件入B60T；气垫车入B60V；摩托车及其所用附件入B62J，B62K；车辆试验入G01M）	499
B62H自行车架；自行车停放或存放用支架或固定装置；防止或指示擅自使用或盗窃自行车的装置；与自行车构成一体的锁；学骑自行车的设备	510
B62J自行车鞍座或座位；自行车特有的而不包含在其他类目中的附件，例如载物架或自行车保护装置（牌照入B60R 13/10；里程表，即车轮转数计入G01C 22/00）	511
B62K自行车；自行车架；自行车转向装置；专门适用于自行车乘骑者操作的终端控制装置；自行车轴悬挂装置；自行车跨斗、前车或类似附加车辆	514
B62L专门适用于自行车的制动器	518
B62M乘骑者驱动的轮式车辆或滑橇；动力驱动的滑橇或自行车；专门适用于这些交通工具的传动装置（一般传动装置在车上的配置或安装入B60K；传动装置构件本身入F16）	519
B63船舶或其他水上船只；与船有关的设备	524
B63B船舶或其他水上船只；船用设备（船用通风，加热，冷却或空气调节装置入B63J 2/00；用作挖掘机或疏浚机支撑的浮动结构入E02F9/06）〔2〕	524
B63C船只下水，拖出或进干船坞；水中救生；用于水下居住或作业的设备；用于打捞或搜索水下目标的装置（用于从水上回收飞机的浮动网，浮动船台或类似装置入B63B 35/52）	534
B63G舰艇上的攻击或防御装置；布雷；扫雷；潜艇；航空母舰（一般攻击或防御设备，例如炮塔入F41H）	537
B63H船舶的推进装置或操舵装置（气垫车的推进入B60V 1/14；除核动力外潜艇专用的入B63G；鱼雷专用的入F42B 19/00）	539
B63J船上辅助设备	545
B64飞行器；航空；宇宙航行	546
B64B轻于空气的飞行器（一般飞机用的地面设备入B64F）	546
B64C飞机；直升飞机（气垫车入B60V）	547
B64D用于与飞机配合或装到飞机上的设备；飞行衣；降落伞；动力装置或推进传动装置在飞机中的配置或安装	555
B64F与飞机相关联的地面设施或航空母舰甲板设施；其他类目不包含的飞机设计、制造、装配、清洗、维修或修理	561
B64G宇宙航行；及其所用的飞行器或设备（从地球外的来源采集材料的装置和方法入E21C 51/00）	562
B65输送；包装；贮存；搬运薄的或细丝状材料	564
B65B包装物件或物料的机械，装置或设备，或方法；启封（雪茄烟的捆扎和压紧装置入A24C1/44；适合于由物品或要包扎物件支承的包扎带的固定和拉紧装置入B25B25/00； 瓶子、罐或相似容器的封闭件入B67B1/00-B67B6/00；对瓶子同时进行清洗，灌注和封装入B67C7/00；瓶子，罐，罐头，木桶，桶或类似容器的排空入B67C9/00）	564
B65C贴标签或签条的机械、装置或方法（一般钉钉或钉U形钉入B25C，B27F；采用贴移画印花法工艺入B44C 1/16；为包装目的加标签入B65B；标签、名牌入G09F）	580
B65D用于物件或物料贮存或运输的容器，如袋、桶、瓶子、箱盒、罐头、纸板箱、板条箱、圆桶、罐、槽、料仓、运输容器；所用的附件、封口或配件；包装元件；包装件	582
B65F家庭的或类似的垃圾的收集或清除（消毒垃圾入A61L；垃圾破碎机入B02C；分拣垃圾入B03B，B07B；运输垃圾容器的手推车入B62B；麻袋夹持器入B65B 67/00；将垃圾转化成肥料入C05F；将垃圾转化成固体燃料入C10L；污水管，污水井入E03F；建筑物内清除垃圾的配置入E04F 17/10；垃圾焚化炉入F23G）	606
B65G运输或贮存装置，例如装载或倾卸用输送机、车间输送机系统或气动管道输送机（包装用的入B65B；搬运薄的或细丝状材料如纸张或细丝入B65H；起重机入B66C；便携式或可移动的举升或牵引器具，如升降机入B66D；用于装载或卸载目的的升降货物的装置，如叉车，入B66F9/00；不包括在其他类目中的瓶子、罐、罐头、木桶、桶或类似容器的排空入B67C9/00；液体分配或转移入B67D；将压缩的、液化的或固体化的气体灌入容器或从容器内排出入F17C；流体用管道系统入F17D）	608
B65H搬运薄的或细丝状材料，如薄板、条材、缆索	623
B66卷扬；提升；牵引	640
B66B升降机；自动扶梯或移动人行道（用作替代正常出口的救生装置，如支撑在大楼或者其他结构上的楼梯、用于降下人员的营救笼、袋或具有类似功能的设备入A62B 1/02；与飞机配合或装在飞机上用于装卸货物或便于乘客乘降或具有类似功能的设备入B64D 9/00；以用于提升或卷扬机构为特点的制动或停止装置入B66D 5/00）〔4〕	640
B66C起重机；用于起重机、绞盘、绞车或滑车的载荷吊挂元件或装置（钢绳、钢缆或链条卷扬机构，及其制动或停止装置入B66D；核反应堆专用的入G21）	645
B66D绞盘；绞车；滑车，如滑轮组；起重机（用于给料或贮存目的的卷拢或铺开钢绳或钢缆入B65H；用于电梯的钢绳或钢缆卷扬机构入B66B；专门适用于悬吊的脚手架的提升设备入E04G 3/32）	652
B66F不包含在其他类目中的卷扬、提升、牵引或推动，如把提升力或推动力直接作用于载荷表面的装置（支撑在柱基或类似支承物上的人工岛入E02B 17/00；与提升装置结合的脚手架入E04G 1/22，E04G 3/28；滑行提升装置入E04G 11/24；建筑物的提升入E04G 23/06；支柱或支撑入E04G 25/00；在电梯上的提升或其他卷扬装置入E06C 7/12；矿用顶柱入E21D 15/00）	655
B67开启或封闭瓶子、罐或类似的容器；液体的贮运	658
B67B将封闭件封装在瓶子、罐或类似容器上；密闭容器的开启（装于或附在容器或容器封口上的开启或封闭装置入B65D）	658
B67C不包含在其他类目中的瓶子、罐、罐头、木桶、桶或类似容器的灌注液体或半液体或排空；漏斗	661
B67D不包含在其他类目中的液体分配、输送或转送装置（管道或管道系统的清洗入B08B 9/02；不包含在其他类目中的瓶子、罐、罐头、木桶、桶或类似容器的清洗、排空或灌注入B67C；供水入E03；管道系统入F17D；家用热水供应系统入F24D；按容器计量的容积、容积流量、质量流量或液位的测量入G01F；投入硬币开启装置及类似的装置入G07F）〔5〕	663
B68鞍具；家具罩面	667
B68B马具；与马具有关的装置；鞭子或类似物	667
B68C鞍座；镫	669
B68F皮革、帆布或类似材料制品的制作	670
B68G用于家具罩面的方法、设备或机器；不包含在其他类目中的家具罩面	671
分部：微观结构技术；超微技术	673
B81微观结构技术〔7〕	673
B81B微观结构的装置或系统，例如微观机械装置（压电元件、电致伸缩元件或磁致伸缩元件本身入H01L 41/00）〔7〕	673
B81C专门适用于制造或处理微观结构的装置或系统的方法或设备（制造微胶囊或微球入B01J 13/02；专门适用于制造或处理压电器件、电致伸缩器件或磁致伸缩器件的方法或设备本身入H01L 41/22）〔7〕	675
B82超微技术〔7〕	676
B82B通过操纵单个原子、分子或作为孤立单元的极少量原子或分子的集合而形成的纳米结构；其制造或处理〔7〕	676
B82Y纳米结构的特定用途或应用；纳米结构的测量或分析；纳米结构的制造或处理 〔2011.01〕	677
B99本部其他类目中不包括的技术主题〔8〕	678
B99Z本部其他类目中不包括的技术主题〔8〕	678
分部：化学	21
C01无机化学	21
C01B非金属元素；其化合物（制备元素或二氧化碳以外无机化合物的发酵或用酶工艺入C12P 3/00；用电解法或电泳法生产非金属元素或无机化合物入C25B）	21
C01C氨；氰；其化合物（卤素的含氧酸盐入C01B 11/00；过氧化物，过氧酸盐入C01B 15/00；硫代硫酸盐、连二亚硫酸盐、连多硫酸盐入C01B 17/64；含硒或碲的化合物入C01B 19/00；叠氮化合物入C01B 21/08；金属氨化物入C01B 21/092；亚硝酸盐入C01B 21/50；磷化物入C01B 25/08；磷的含氧酸盐入C01B 25/16；含硅化合物入C01B 33/00；含硼化合物入C01B 35/00；制备元素或二氧化碳以外无机化合物的发酵或用酶工艺入C12P 3/00；用电解法或电泳法生产非金属元素或无机化合物入C25B）	41
C01D碱金属，即锂、钠、钾、铷、铯或钫的化合物（金属氢化物入C01B 6/00；卤素的含氧酸盐入C01B 11/00；过氧化物、过氧酸盐入C01B 15/00；硫化物或多硫化物入C01B 17/22；硫代硫酸盐、连二亚硫酸盐、连多硫酸盐入C01B 17/64；含硒或碲的化合物入C01B 19/00；金属与氮的二元化合物入C01B 21/06；叠氮化物入C01B 21/08；金属氨化物入C01B 21/092；亚硝酸盐入C01B 21/50；磷化物入C01B 25/08；磷的含氧酸盐入C01B 25/16；碳化物入C01B 31/30；含硅的化合物入C01B 33/00；含硼的化合物入C01B 35/00；氰化物入C01C 3/08；氰酸盐入C01C 3/14；氰氨盐入C01C 3/16；硫氰酸盐入C01C 3/20；制备元素或二氧化碳以外无机化合物的发酵或用酶工艺入C12P 3/00；从混合物，如矿石，制取作为提炼游离金属的冶金工艺中间化合物的金属化合物入C22B；通过电解法或电泳法生产非金属元素或无机化合物入C25B）	44
C01F金属铍、镁、铝、钙、锶、钡、镭、钍的化合物，或稀土金属的化合物（金属氢化物入C01B 6/00；卤素的含氧酸盐入C01B 11/00；过氧化物、过氧酸盐入C01B 15/00；镁、钙、锶或钡的硫化物或多硫化物入C01B 17/42；硫化硫酸盐、连二亚硫酸盐、连多硫酸盐入C01B 17/64；含硒或碲的化合物入C01B 19/00；氮和金属的二元化合物入C01B 21/06；叠氮化物入C01B 21/08；金属氨化物入C01B 21/092；亚硝酸盐入C01B 21/50；磷化物入C01B 25/08；磷的含氧酸盐入C01B 25/16；碳化物入C01B 31/30；含硅化合物入C01B 33/00；含硼化合物入C01B 35/00；具有分子筛特性但不具有碱交换特性的化合物入C01B 37/00，具有分子筛和碱交换特性的化合物，如结晶沸石入C01B 39/00；氰化物入C01C 3/08；氰酸盐入C01C 3/14；氰氨盐入C01C 3/16；硫氰酸盐入C01C 3/20；制备元素或二氧化碳以外无机化合物的发酵或用酶工艺入C12P 3/00；从混合物，如矿石，制取作为提炼游离金属的冶金工艺中间化合物的金属化合物入C22B；用电解法或电泳法生产非金属元素或无机化合物入C25B）	49
C01G含有不包含在C01D或C01F小类中之金属的化合物（金属氢化物入C01B 6/00；卤素的含氧酸盐入C01B 11/00；过氧化物、过氧酸盐入C01B 15/00；硫代硫酸盐、连二亚硫酸盐、连多硫酸盐入C01B 17/64；含硒或碲的化合物入C01B 19/00；氮与金属的二元化合物入C01B 21/06；叠氮化物入C01B 21/08；金属氨化物入C01B 21/092；亚硝酸盐入C01B 21/50；磷化物入C01B 25/08；磷的含氧酸盐入C01B 25/16；碳化物入C01B 31/30；含硅的化合物入C01B 33/00；含硼的化合物入C01B 35/00；具有分子筛特性但不具有碱交换特性的化合物入C01B 37/00；具有分子筛和碱交换特性的化合物，例如结晶沸石入C01B 39/00；氰化物入C01C 3/08；氰酸盐入C01C 3/14；氰氨盐入C01C 3/16；硫氰酸盐入C01C 3/20；制备元素或二氧化碳以外无机化合物的发酵或用酶工艺入C12P 3/00；从混合物，如矿石，制取作为提炼游离金属的冶金工艺中间化合物的金属化合物入C21B，C22B；用电解法或电泳法生产非金属元素或无机化合物入C25B）	54
C02水、废水、污水或污泥的处理	64
C02F水、废水、污水或污泥的处理（通过在物质中产生化学变化使有害的化学物质无害或降低危害的方法入A62D 3/00；分离、沉淀箱或过滤设备入B01D；有关处理水、废水或污水生产装置的水运容器的特殊设备，例如用于制备淡水入B63J；为防止水的腐蚀用的添加物质入C23F；放射性废液的处理入G21F 9/04）〔3〕	64
C03 玻璃；矿棉或渣棉	71
C03B玻璃、矿物或渣棉的制造、成型；玻璃、矿物或渣棉的制造或成型的辅助工艺（表面处理入C03C）	71
C03C玻璃、釉或搪瓷釉的化学成分；玻璃的表面处理；由玻璃、矿物或矿渣制成的纤维或细丝的表面处理；玻璃与玻璃或与其他材料的接合	87
C04水泥；混凝土；人造石；陶瓷；耐火材料〔4〕	97
C04B石灰；氧化镁；矿渣；水泥；其组合物，例如：砂浆、混凝土或类似的建筑材料；人造石；陶瓷（微晶玻璃陶瓷入C03C 10/00）；耐火材料（难熔金属的合金入C22C）；天然石的处理〔4〕	97
C05肥料；肥料制造〔4〕	121
C05B磷肥	121
C05C氮肥	124
C05D不包含在C05B、C05C小类中的无机肥料；产生二氧化碳的肥料	126
C05F不包含在C05B、C05C小类中的有机肥料，如用废物或垃圾制成的肥料	127
C05G分属于C05大类下各小类中肥料的混合物；由一种或多种肥料与无特殊肥效的物质，例如农药、土壤调理剂、润湿剂所组成的混合物（含有加入细菌培养物、菌丝或其他类似物的有机肥料入C05F 11/08；含植物维生素或激素的有机肥料入C05F 11/10）；以形状为特征的肥料〔4〕	129
C06炸药；火柴	131
C06B炸药或热剂的组合物（爆破入F42D）；其制造；用单种物质作炸药〔2〕	131
C06C起爆或点火装置；引信；化学点火具；点火剂 〔2〕	139
C06D烟雾发生装置；毒气攻击剂；爆炸或推进用气体的产生（化学部分）〔2〕	140
C06F火柴；火柴的制造	141
C07有机化学〔2〕	143
C07B有机化学的一般方法；所用的装置（用调聚反应制备羧酸酯入C07C 67/47；制备高分子化合物的工艺，例如调聚反应，入C08F，C08G）	145
C07C无环或碳环化合物（高分子化合物入C08；有机化合物的电解或电泳生产入C25B 3/00，C25B 7/00）	151
C07D杂环化合物（高分子化合物入C08）〔2〕	292
C07F含除碳、氢、卤素、氧、氮、硫、硒或碲以外的其他元素的无环，碳环或杂环化合物（含金属的卟啉入C07D 487/22；高分子化合物入C08）	384
C07G未知结构的化合物（未确定结构的磺化脂肪、油或蜡入C07C 309/62）	392
C07H糖类；及其衍生物；核苷；核苷酸；核酸（糖醛酸或糖质酸的衍生物入C07C、C07D；糖醛酸、糖质酸入C07C 59/105，C07C 59/285；氰醇类入C07C 255/16；烯糖类入C07D；未知结构的化合物入C07G；多糖类，有关的衍生物入C08B；有关基因工程的DNA或RNA，载体，例如质粒，或它们的分离、制备或纯化入C12N 15/00；制糖工业入C13）〔2〕	394
C07J甾族化合物（闭联-甾族化合物入C07C）〔2〕	402
C07K肽（含有β-内酰胺的肽入C07D；在分子中除了形成本身的肽环外不含有任何其他的肽键的环状二肽，如哌嗪-2，5-二酮入C07D；环肽型麦角生物碱入C07D 519/02；单细胞蛋白质、酶入C12N；获得肽的基因工程方法入C12N 15/00）〔4〕	406
C08有机高分子化合物；其制备或化学加工；以其为基料的组合物	421
C08B多糖类；其衍生物（含少于6个相互以配糖连接的糖键基团的多糖入C07H；发酵或用酶方法入C12P 19/00；纤维素生产入D21）〔4〕	421
C08C橡胶的处理或化学改性	428
C08F仅用碳-碳不饱和键反应得到的高分子化合物（由低碳烃制造液态烃混合物，例如通过齐聚作用入C10G 50/00；发酵或使用酶的方法合成目标化合物或组合物或从外消旋混合物中分离旋光异构体入C12P；含有碳-碳不饱和键的单体接枝聚合到纤维、丝线、纱线、织物或用这些材料制成的纤维制品入D06M 14/00）〔2〕	431
C08G用碳-碳不饱和键以外的反应得到的高分子化合物（发酵或使用酶的方法合成目标化合物或组合物或从外消旋混合物中分离旋光异构体入C12P）〔2〕	473
C08H天然高分子化合物的衍生物（多糖类入C08B；天然橡胶入C08C；天然树脂或其衍生物入C09F；焦油沥青、石油沥青或天然沥青的加工入C10C 3/00）	496
C08J加工；配料的一般工艺过程；不包括在C08B，C08C，C08F，C08G或C08H小类中的后处理（塑料的加工，如成型入B29） 〔2〕	498
C08K使用无机物或非高分子有机物作为配料（涂料、油墨、清漆、染料、抛光剂、黏合剂入C09）〔2〕	503
C08L高分子化合物的组合物（基于可聚合单体的组成成分入C08F、C08G；人造丝或纤维入D01F；织物处理的配方入D06）〔2〕	513
C09染料；涂料；抛光剂；天然树脂；黏合剂；其他类目不包含的组合物；其他类目不包含的材料的应用	530
C09B有机染料或用于制造染料的有关化合物；媒染剂；色淀（发酵或用酶的方法合成的目标化合物入C12P）	530
C09C纤维状填料以外的无机材料的处理以增强它们的着色或填充性能（无机化合物或非金属元素本身的制备入C01；专门适用于增强它们在砂浆、混凝土、人造石或类似物质中填充性能的材料处理入C04B 14/00、C04B 18/00、C04B 20/00）；炭黑的制备	560
C09D涂料组合物，例如色漆、清漆或天然漆；填充浆料；化学涂料或油墨的去除剂；油墨；改正液；木材着色剂；用于着色或印刷的浆料或固体；原料为此的应用（化妆品入A61K，一般将液体或其他流动物料涂到表面上的方法入B05D；木材着色入B27K 5/02；釉料或搪瓷釉入C03C；天然树脂、虫胶清漆、干性油、催干剂、松节油本身入C09F；除虫胶清漆外的抛光组合物、滑雪屐蜡入C09G；黏合剂或用作黏合剂的物质入C09J；用于接头或盖的密封或包装材料入C09K 3/10； 用于防止泄漏的材料入C09K 3/12；电解或电泳生成镀层的方法入C25D）〔5〕	563
C09F天然树脂；虫胶清漆；干性油；催干剂（干料）；松节油	586
C09G虫胶清漆除外的抛光组合物；滑雪屐蜡	588
C09H动物胶或明胶的制备	589
C09J黏合剂；一般非机械方面的黏合方法；其他类目不包括的黏合方法；黏合剂材料的应用（外科黏合剂入A61L 24/00；在层状产品中用作黏合剂的基于未指明的有机高分子化合物的黏合剂入B32B；使用黏合剂或热熔黏合剂在织物或具有可变形表面的类似物料或物件上贴标签，分别入B65C 5/02，B65C 5/04；动物胶或明胶的制备入C09H ；带黏性的标签、签条或类似识别指示装置入G09F 3/10） 〔5〕	590
C09K不包含在其他类目中的各种应用材料；不包含在其他类目中的材料的各种应用	610
C10石油、煤气及炼焦工业；含一氧化碳的工业气体；燃料；润滑剂；泥煤	623
C10B含碳物料的干馏生产煤气、焦炭、焦油或类似物（油的裂化入C10G；矿石的地下汽化入E21B 43/295）〔5〕	623
C10C焦油、焦油沥青、石油沥青、天然沥青的加工；焦木酸	633
C10F泥煤的干燥或加工〔5〕	635
